Stores,Store Code,Description,Barcode,Retail Price,Sold Price,Last Sold,Avg Wkly Sales,Competitor,Price Check Date,Competitor Price,Diff (€),Diff (%),Match Cost (PW),Offer,Details
4,177834,GLENISK GREEK 0% NAT PROT YOG 150G,5099649001146,1.39,1.39,23/02/2018,21,Tesco Ireland Website,25/02/2018,1.29,0.1,0.0775,2.1,,
5,887,BARRYS GREEN TEA BAGS 80S 250G,5099810862217,3.4,3.4,23/02/2018,21,Tesco Ireland Website,25/02/2018,3.2,0.2,0.0625,4.2,,
3,5865,DOMESTOS CITRUS FRESH  750M,5000186811112,1.56,1.1867,21/02/2018,21,Super Value Website,25/02/2018,1,0.0622,0.0622,1.3062,Special Offer,Feb 15th - Mar 7th
5,2170,ROMA FUSILLI  500GM,5011010221724,1.79,1.79,23/02/2018,20,Super Value Website,25/02/2018,1,0.79,0.79,15.8,Special Offer,Feb 15th - Mar 7th
4,30339,KILMEADEN CHEDDAR RED MAT 400G,5011056041027,6.19,6.19,22/02/2018,20,Tesco Ireland Website,25/02/2018,4,2.19,0.5475,43.8,SAVE 1.95 Was 5.95 Now 4.00,valid from 31/1/2018 until 27/2/2018
5,140762,KINDER MAXI KING 3PK 105G,4008400551920,2.29,2.29,23/02/2018,20,Tesco Ireland Website,25/02/2018,1.5,0.79,0.5266,15.8,SAVE 49c Was 1.99 Now 1.50,valid from 31/1/2018 until 27/2/2018
4,198127,CH/TOWN T/AWAY CLASSIC CRUST 30CM 490G,5019312082999,5.29,5.29,17/02/2018,20,Super Value Website,25/02/2018,3.5,1.79,0.5114,35.8,Special Offer,Feb 15th - Mar 7th
4,198127,CH/TOWN T/AWAY CLASSIC CRUST 30CM 490G,5019312082999,5.29,5.29,17/02/2018,20,Tesco Ireland Website,25/02/2018,3.5,1.79,0.5114,35.8,SAVE 1.49 Was 4.99 Now 3.50,valid from 30/1/2018 until 26/2/2018
5,4285,KELLOGGS RICE KRISPIES & MILK 6X20G,5000127660069,2.25,2.25,23/02/2018,20,Tesco Ireland Website,25/02/2018,1.5,0.75,0.5,15,SAVE 1.15 Was 2.65 Now 1.50,valid from 7/2/2018 until 6/3/2018
5,4176,KELLOGGS ALL BRAN  750G,5000127142190,4.39,4.39,23/02/2018,20,Tesco Ireland Website,25/02/2018,3,1.342,0.4473,26.84,SAVE 1.15 Was 4.15 Now 3.00,valid from 15/2/2018 until 28/2/2018
4,153210,SANEX SHOWER HYPOALLERGIN 500ML,8714789762524,4.19,2.99,23/02/2018,20,Tesco Ireland Website,25/02/2018,2.09,0.9,0.4306,18,HALF PRICE Was 4.19 Now 2....,valid from 20/2/2018 until 19/3/2018
5,31187,JOHN WEST TUNA CHUNKS BRINE  3X80G,5000171032911,3.49,3.49,23/02/2018,20,Tesco Ireland Website,25/02/2018,2.5,0.99,0.396,19.8,SAVE 49c Was 2.99 Now 2.50,valid from 7/2/2018 until 6/3/2018
5,201057,TROPICANA APPLE JUICE 1.6L 1.6LTR,5022313734576,5.49,5.49,10/02/2018,20,Tesco Ireland Website,25/02/2018,3,1.092,0.364,21.84,SAVE 1.59 Was 4.59 Now 3.00,valid from 31/1/2018 until 27/2/2018
5,58315,EVIAN MINERAL WATER 6PK 6X500ML,3068320055022,3.99,3.99,23/02/2018,20,Super Value Website,25/02/2018,3,0.99,0.33,19.8,Special Offer,Feb 15th - Mar 7th
3,53422,EASI SINGLES 20S 400G,5011069122935,3.29,3.29,11/02/2018,20,Super Value Website,25/02/2018,2.5,0.79,0.316,15.8,Special Offer,Feb 15th - Mar 6th
4,118296,INNOCENT APPLE 900ML,5038862104500,3.25,3.25,23/02/2018,20,Tesco Ireland Website,25/02/2018,2.5,0.75,0.3,15,SAVE 75c Was 3.25 Now 2.50,valid from 31/1/2018 until 27/2/2018
3,71960,KETTLE CHIPS MATURE CHEDD/R/ONION 150G,5017764112134,2.49,2.49,23/02/2018,20,Tesco Ireland Website,25/02/2018,2,0.49,0.245,9.8,SAVE 49c Was 2.49 Now 2.00,valid from 7/2/2018 until 27/2/2018
5,54001,JOHN WEST TUNA CHUNKS SUNF/OIL 3X80G,5000171032904,2.99,2.99,23/02/2018,20,Tesco Ireland Website,25/02/2018,2.5,0.49,0.196,9.8,SAVE 49c Was 2.99 Now 2.50,valid from 7/2/2018 until 6/3/2018
5,181954,ERIN HOT CUP CR/CHICKEN W CROUT 67G,5098732002305,1.99,1.99,23/02/2018,20,Tesco Ireland Website,25/02/2018,1.69,0.3,0.1775,6,,
5,164489,HB NEOPOLITAN  568ML 1PT,8712100460371,2.25,2.25,23/02/2018,20,Tesco Ireland Website,25/02/2018,1.93,0.32,0.1658,6.4,,
5,8732,HUZZAR VODKA  350ML,5011007012205,12.79,12.79,23/02/2018,20,Tesco Ireland Website,25/02/2018,11,1.79,0.1627,35.8,Only 11.00 Huzzar Vodka,valid from 21/2/2018 until 20/3/2018
5,3015,SAXA GROUND BLACK PEPPER 25G,5010024103644,1.05,1.05,23/02/2018,20,Tesco Ireland Website,25/02/2018,0.95,0.1,0.1052,2,,
3,53422,EASI SINGLES 20S 400G,5011069122935,3.29,3.29,11/02/2018,20,Tesco Ireland Website,25/02/2018,2.99,0.3,0.1003,6,,
5,10834,JUS ROL PUFF PASTRY BLOCK 500G,5010084102816,2.75,2.75,22/02/2018,20,Tesco Ireland Website,25/02/2018,2.5,0.25,0.1,5,,
5,57362,HELLMANN REAL MAYONNAISE 200G,5000184321057,1.99,1.99,23/02/2018,20,Tesco Ireland Website,25/02/2018,1.81,0.18,0.0994,3.6,,
4,175002,AVONMORE PROTEIN MILK 500ML,5011056022330,1.09,1.09,23/02/2018,20,Tesco Ireland Website,25/02/2018,1,0.09,0.09,1.8,SAVE 9c Was 1.09 Now 1.00,valid from 31/1/2018 until 27/2/2018
5,170389,ELVIVE EXT OIL NORM  SHAMP 400ML,3600522713203,5.85,3.99,23/02/2018,20,Super Value Website,25/02/2018,3.5,0.294,0.084,5.88,Special Offer,Feb 15th - Mar 7th
5,58315,EVIAN MINERAL WATER 6PK 6X500ML,3068320055022,3.99,3.99,23/02/2018,20,Tesco Ireland Website,25/02/2018,3.69,0.3,0.0813,6,2 For 6.00 Save 1.38,valid from 7/2/2018 until 6/3/2018
5,8970,SMITHWICKS CAN  500ML,5011046008160,2.49,2.49,23/02/2018,20,Tesco Ireland Website,25/02/2018,2.33,0.16,0.0686,3.2,Any 6 For 11.00 Save 2.98,valid from 21/2/2018 until 20/3/2018
5,8805,HENNESSY BRANDY NAGGIN  200M,3245990319801,13.49,13.49,23/02/2018,20,Tesco Ireland Website,25/02/2018,12.65,0.84,0.0664,16.8,,
4,2925,BISTO GRAVY GRANULES ONION 170G,5010024107536,1.79,1.79,18/02/2018,20,Tesco Ireland Website,25/02/2018,1.69,0.1,0.0591,2,,
5,3424,BALLYMALOE RELISH SCE SQEEZY 350G,5099229000606,3.79,3.79,23/02/2018,20,Tesco Ireland Website,25/02/2018,3.59,0.2,0.0557,4,,
5,161059,BUNALUN ORGANIC CHICK PEAS 400G,5391500916652,1.29,1.29,23/02/2018,20,Super Value Website,25/02/2018,1.19,0.06,0.0504,1.2,,
5,78316,HELLMANN LIGHT MAYO SQZY 430ML,8722700479451,3.89,3.89,22/02/2018,19,Super Value Website,25/02/2018,2,1.89,0.945,35.91,Special Offer,Feb 15th - Mar 7th
3,203029,CADBURY DAIRY MILK OREO MINT 120G,7622210701992,2.75,2.75,23/02/2018,19,Tesco Ireland Website,25/02/2018,1.5,1.25,0.8333,23.75,SAVE 50c Was 2.00 Now 1.50,valid from 7/2/2018 until 6/3/2018
4,201247,BIRDS EYE S/FRIED CHICKEN 2S 180G,5000116111848,3.37,3.37,20/02/2018,19,Tesco Ireland Website,25/02/2018,2,1.37,0.685,26.03,SAVE 50c Was 2.50 Now 2.00,valid from 30/1/2018 until 26/2/2018
5,78316,HELLMANN LIGHT MAYO SQZY 430ML,8722700479451,3.89,3.89,22/02/2018,19,Tesco Ireland Website,25/02/2018,2.5,1.39,0.556,26.41,SAVE 1.29 Was 3.79 Now 2.50,valid from 7/2/2018 until 6/3/2018
4,201034,MULLERLIGHT GREEK BIG POT LEMON 500G,42334408,2.29,2.29,23/02/2018,19,Super Value Website,25/02/2018,1.5,0.79,0.5266,15.01,Special Offer,Feb 15th - Mar 6th
3,186596,KILLEEN 15TH PREM REFUSE SACKS,5098732003692,2.99,2.99,23/02/2018,19,Super Value Website,25/02/2018,2,0.99,0.495,18.81,Special Offer,Feb 15th - Mar 7th
3,179160,BIRDS READY TO SERVE CUSTARD 290G,5000354701030,2.09,2.09,23/02/2018,19,Tesco Ireland Website,25/02/2018,1.49,0.6,0.4026,11.4,,
4,83238,SMIRNOFF ICE 4% 70CL,5410316991971,6.99,6.99,23/02/2018,19,Super Value Website,25/02/2018,5,1.99,0.398,37.81,,
4,31643,WILTON MACAROON BAR LARGE 34G,5099877298936,0.69,0.69,23/02/2018,19,Tesco Ireland Website,25/02/2018,0.5,0.19,0.38,3.61,,
4,187329,HUGGIES PURE BABY WIPES 56PK,5029053550039,1.5,1.5,23/02/2018,19,Super Value Website,25/02/2018,1,0.375,0.375,7.125,Special Offer,Feb 15th - Mar 7th
4,187329,HUGGIES PURE BABY WIPES 56PK,5029053550039,1.5,1.5,23/02/2018,19,Tesco Ireland Website,25/02/2018,1,0.375,0.375,7.125,SAVE 50c Was 1.50 Now 1.00,valid from 20/2/2018 until 19/3/2018
4,50671,CADBURY BOURNVILLE 45G,5034660516170,1.35,1.35,22/02/2018,19,Super Value Website,25/02/2018,1,0.35,0.35,6.65,Special Offer,Feb 15th - Mar 7th
4,209989,CADBURY CRUNCHY MELTS CHOC 156G,7622210764744,2.5,2,23/02/2018,19,Super Value Website,25/02/2018,1.5,0.5,0.3333,9.5,Special Offer,Feb 15th - Mar 7th
4,2144,ROMA WHOLEWHEAT SPAGHETTI 500G,5011010211008,1.99,1.99,23/02/2018,19,Tesco Ireland Website,25/02/2018,1.5,0.49,0.3266,9.31,SAVE 35c Was 1.85 Now 1.50,valid from 31/1/2018 until 26/2/2018
5,4299,NESTLE CHEERIOS 375G,5011476100069,3.29,3.29,23/02/2018,19,Tesco Ireland Website,25/02/2018,2.5,0.79,0.316,15.01,SAVE 79c Was 3.29 Now 2.50,valid from 15/2/2018 until 28/2/2018
5,9182,BRANCOTT EST SAUVIGNON BLANC 75CL,9414024514275,14.99,12.99,23/02/2018,19,Tesco Ireland Website,25/02/2018,10,2.99,0.299,56.81,SAVE 5.00 Was 15.00 Now 10.00,valid from 21/2/2018 until 7/3/2018
4,195043,MEANIES  6PK,5099678303112,1.8,1.8,23/02/2018,19,Tesco Ireland Website,25/02/2018,1.39,0.41,0.2949,7.79,,
4,151430,INNOCENT ORANGE BITS 1.35LTR,5038862100700,4.39,4.39,23/02/2018,19,Super Value Website,25/02/2018,3,0.7925,0.2641,15.0575,Special Offer,Feb 15th - Mar 6th
5,8674,PADDY WHISKEY NAGGIN 200ML,5011007005108,10.99,10.99,23/02/2018,19,Tesco Ireland Website,25/02/2018,9,1.99,0.2211,37.81,,
3,186596,KILLEEN 15TH PREM REFUSE SACKS,5098732003692,2.99,2.99,23/02/2018,19,Tesco Ireland Website,25/02/2018,2.49,0.5,0.2008,9.5,,
4,204919,KNORR QUICK SOUP OXTAIL BOX 3S 190ML,8714100264089,1.65,1.65,23/02/2018,19,Tesco Ireland Website,25/02/2018,1.39,0.26,0.187,4.94,,
5,169002,PATAKS RTE PLAIN PAPPADUMS 72G,5011308325776,2.35,2.35,23/02/2018,19,Tesco Ireland Website,25/02/2018,2,0.35,0.175,6.65,SAVE 75c Was 2.75 Now 2.00,valid from 31/1/2018 until 26/2/2018
5,2067,DOLMIO STIR IN BACON & TOMATO 150G,5010034594005,2.29,2.29,23/02/2018,19,Tesco Ireland Website,25/02/2018,1.99,0.3,0.1507,5.7,,
5,180485,CHIVERS S/BERRY SUGAR FREE JELLY 11.5G,5098732001087,0.79,0.79,23/02/2018,19,Tesco Ireland Website,25/02/2018,0.69,0.1,0.1449,1.9,,
3,139223,LOW LOW RED SLICES 160G,5011069156367,3.79,3.79,23/02/2018,19,Tesco Ireland Website,25/02/2018,3.39,0.4,0.1179,7.6,,
5,182230,BATCHELORS TRAD MARROWFAT PEAS BAG 200G,5011001298308,1.09,1.09,23/02/2018,19,Tesco Ireland Website,25/02/2018,0.99,0.1,0.101,1.9,,
4,8558,GILLETTE BLUE 11 FIXED 5PK,3014260201753,3.5,3.5,23/02/2018,19,Super Value Website,25/02/2018,3.21,0.29,0.0903,5.51,,
4,177835,GLENISK GREEK 0% VAN PROT YOG 150G,5099649001160,1.39,1.39,23/02/2018,19,Tesco Ireland Website,25/02/2018,1.29,0.1,0.0775,1.9,,
4,44891,CAPRI SUN ORANGE 330ML,5449000073587,1.49,1.49,23/02/2018,19,Tesco Ireland Website,25/02/2018,1.39,0.1,0.0719,1.9,,
5,130797,ELLAS CHICKEN CASSEROLE STG3 190G,5060107332249,2.55,2.55,23/02/2018,19,Tesco Ireland Website,25/02/2018,2.39,0.16,0.0669,3.04,,
5,139567,ELLAS LAMB ROAST DINNER ST3,5060107333956,2.55,2.55,23/02/2018,19,Tesco Ireland Website,25/02/2018,2.39,0.16,0.0669,3.04,,
5,139568,ELLAS BEEF STEW W/SPUDS ST3,5060107333970,2.55,2.55,23/02/2018,19,Tesco Ireland Website,25/02/2018,2.39,0.16,0.0669,3.04,,
5,6548,DOVE CREME BAR 2X100G,8000700000012,2.1,2.1,23/02/2018,18,Tesco Ireland Website,25/02/2018,1.1,1,0.909,18,,
5,2191,ROMA PASTA QUILLS/PENNE 500G,5011010221625,1.85,1.85,23/02/2018,18,Super Value Website,25/02/2018,1,0.85,0.85,15.3,Special Offer,Feb 15th - Mar 7th
4,2039,KNORR PASTARIA PASTA CARBONARA 170G,5011002605556,2.29,2.29,23/02/2018,18,Super Value Website,25/02/2018,1.5,0.79,0.5266,14.22,Special Offer,Feb 15th - Mar 7th
4,2039,KNORR PASTARIA PASTA CARBONARA 170G,5011002605556,2.29,2.29,23/02/2018,18,Tesco Ireland Website,25/02/2018,1.5,0.79,0.5266,14.22,SAVE 79c Was 2.29 Now 1.50,valid from 15/2/2018 until 28/2/2018
5,156196,WRIGLEY EXTRA  PEPPERMINT BTL 60PCE,4009900482806,3.79,3.79,23/02/2018,18,Tesco Ireland Website,25/02/2018,2.49,1.3,0.522,23.4,,
5,6207,KILLEEN KITCHEN MATE SPONGE 2S,5011022018367,1.42,1.42,23/02/2018,18,Tesco Ireland Website,25/02/2018,0.95,0.47,0.4947,8.46,,
5,178981,INNOCENT COCONUT WATER 1LTR,5038862136174,5.19,5.19,23/02/2018,18,Tesco Ireland Website,25/02/2018,3.5,1.69,0.4828,30.42,SAVE 99c Was 4.49 Now 3.50,valid from 31/1/2018 until 27/2/2018
5,203844,PEPERAMI ORIGINAL 22.5G,4251097405278,1.1,1.1,21/02/2018,18,Tesco Ireland Website,25/02/2018,0.75,0.35,0.4666,6.3,SAVE 25%,valid from 31/1/2018 until 27/2/2018
4,178641,NESTLE AERO CREATION 4PK,3023290400784,2.75,2.75,23/02/2018,18,Tesco Ireland Website,25/02/2018,2,0.75,0.375,13.5,SAVE 75c Was 2.75 Now 2.00,valid from 31/1/2018 until 27/2/2018
5,10789,BEL MINI BABYBEL STD NET 120G,3073780828628,2.69,2.69,23/02/2018,18,Super Value Website,25/02/2018,2,0.69,0.345,12.42,Special Offer,Feb 15th - Mar 6th
5,178724,ORCHARD THIEVES CIDER 8PK,5035766046028,14,14,23/02/2018,18,Super Value Website,25/02/2018,11,3,0.2727,54,Only 11,Feb 22nd - Feb 28th
5,2131,DOLMIO PASTA BAKE TOMATO 500G,4002359630330,2.52,2.52,23/02/2018,18,Tesco Ireland Website,25/02/2018,1.99,0.53,0.2663,9.54,,
3,1484,LOW LOW GRATED CHEDDAR RED 200G,5011069079215,3.79,3.79,22/02/2018,18,Tesco Ireland Website,25/02/2018,3,0.79,0.2633,14.22,,
5,176724,RIBENA BLACKCURRANT 850ML,5054267003378,3.39,2.5,23/02/2018,18,Super Value Website,25/02/2018,2,0.5,0.25,9,Special Offer,Feb 15th - Mar 7th
5,176724,RIBENA BLACKCURRANT 850ML,5054267003378,3.39,2.5,23/02/2018,18,Tesco Ireland Website,25/02/2018,2,0.5,0.25,9,SAVE 99c Was 2.99 Now 2.00,valid from 7/2/2018 until 6/3/2018
5,118140,AMBROSIA CUSTARD POTS 4 PK 4X125G,5000354800740,2.79,2.79,23/02/2018,18,Tesco Ireland Website,25/02/2018,2.24,0.55,0.2455,9.9,SAVE 25%,valid from 7/2/2018 until 6/3/2018
5,7567,KELKIN AMERICAN POPCORN 500G,5011032555111,2.29,2.29,23/02/2018,18,Tesco Ireland Website,25/02/2018,1.85,0.44,0.2378,7.92,,
5,164872,CLUB ZERO ORANGE BOTTLE 500ML,5391521830364,1.59,1.59,23/02/2018,18,Tesco Ireland Website,25/02/2018,1.29,0.3,0.2325,5.4,,
5,10789,BEL MINI BABYBEL STD NET 120G,3073780828628,2.69,2.69,23/02/2018,18,Tesco Ireland Website,25/02/2018,2.19,0.5,0.2283,9,,
5,125635,HEINZ PEPPA PIG PASTA 205G,5000157071613,0.89,0.89,23/02/2018,18,Tesco Ireland Website,25/02/2018,0.75,0.14,0.1866,2.52,,
4,173672,BATCHELORS BAKED BEANS SUGAR FREE 4X420G,5011001298209,3.49,3.49,23/02/2018,18,Tesco Ireland Website,25/02/2018,3,0.49,0.1633,8.82,SAVE 49c Was 3.49 Now 3.00,valid from 7/2/2018 until 6/3/2018
3,1359,ACTIMEL ORIGINAL DRINKING YOG 8PK 8X100G,5099417010691,3.89,3.89,23/02/2018,18,Tesco Ireland Website,25/02/2018,3,0.49,0.1633,8.82,SAVE 89c Was 3.89 Now 3.00,valid from 31/1/2018 until 27/2/2018
4,196036,DAIRYGOLD SOFTER W RAPESEED OIL 454G,5011069172480,3.49,3.49,23/02/2018,18,Tesco Ireland Website,25/02/2018,3,0.49,0.1633,8.82,SAVE 49c Was 3.49 Now 3.00,valid from 31/1/2018 until 27/2/2018
5,1927,DOLMIO STIR IN SUNDRIED TOMATO 150G,5010034592605,2.29,2.29,22/02/2018,18,Tesco Ireland Website,25/02/2018,1.99,0.3,0.1507,5.4,,
5,181950,ERIN HOT CUP ORIG OXTAIL 48G,5098732002350,1.89,1.89,23/02/2018,18,Tesco Ireland Website,25/02/2018,1.65,0.24,0.1454,4.32,,
4,8560,GILLETTE BLUE 11 PLUS 5S,3014260219437,3.99,3.99,23/02/2018,18,Super Value Website,25/02/2018,3.5,0.49,0.14,8.82,Special Offer,Feb 15th - Mar 7th
5,30778,OXO CUBES CHICKEN 12'S*,5000175411118,1.69,1.69,21/02/2018,18,Tesco Ireland Website,25/02/2018,1.49,0.2,0.1342,3.6,,
5,14669,EUTHYMOL TOOTHPASTE 75ML,5010123715175,2.69,2.69,23/02/2018,18,Tesco Ireland Website,25/02/2018,2.39,0.3,0.1255,5.4,,
5,4842,CESAR SEL LAMB/CHICKEN A/TRAY 150G,5000166053624,1.05,1.05,23/02/2018,18,Tesco Ireland Website,25/02/2018,0.95,0.1,0.1052,1.8,,
5,40852,NAIRNS ORGANIC OATCAKES 250G,0061232200293,2.1,2.1,23/02/2018,18,Tesco Ireland Website,25/02/2018,1.9,0.2,0.1052,3.6,,
4,63394,HEINZ BAKED BEANS SNAP POT 4X200G,5000157066312,3.29,3.29,23/02/2018,18,Tesco Ireland Website,25/02/2018,2.99,0.3,0.1003,5.4,,
5,9021,WEST COAST COOLER ORG 75CL,5011007008208,6.59,6.59,23/02/2018,18,Tesco Ireland Website,25/02/2018,5.99,0.6,0.1001,10.8,,
4,202416,BIRDS EYE 4 CRISPY CHICKEN 340G,5000116111824,4.95,4.95,23/02/2018,18,Tesco Ireland Website,25/02/2018,4.5,0.45,0.1,8.1,,
5,659,SHAMROCK CHOPPED ALMONDS 100G,5011005008200,3.49,3.49,23/02/2018,18,Tesco Ireland Website,25/02/2018,3.29,0.2,0.0607,3.6,,
5,59125,LISTERINE COOLMINT M/WASH  500ML,5010123703585,5.99,3.99,23/02/2018,18,Super Value Website,25/02/2018,3.5,0.192,0.0548,3.456,Special Offer,Feb 15th - Mar 7th
5,122671,INNOCENT STRAWBERRY& BANANA 750ML,5038862302500,4.29,4.29,23/02/2018,17,Tesco Ireland Website,25/02/2018,1.99,2.3,1.1557,39.1,HALF PRICE Was 3.99 Now 1....,valid from 31/1/2018 until 27/2/2018
5,122669,INNOCENT POMEGRANETES BLUEBERRIES 750ML,5038862201506,4.29,4.29,23/02/2018,17,Tesco Ireland Website,25/02/2018,1.99,1.942,0.9758,33.014,HALF PRICE Was 3.99 Now 1....,valid from 31/1/2018 until 27/2/2018
5,141538,DETTOL ANTIBAC SURFACE WIPES 36S,5011417558287,2.95,2.95,23/02/2018,17,Super Value Website,25/02/2018,2,0.95,0.475,16.15,Special Offer,Feb 15th - Mar 7th
4,205581,KLEENEX BALSAM MANSIZE COMPACT 1PK,5029053565903,2.89,2.89,23/02/2018,17,Super Value Website,25/02/2018,2,0.89,0.445,15.13,Special Offer,Feb 15th - Mar 7th
5,200991,ALPRO CASHEW FRESH MILK  1L,5411188122715,2.49,2.49,23/02/2018,17,Tesco Ireland Website,25/02/2018,1.49,0.603,0.4046,10.251,SAVE 1.00 Was 2.49 Now 1.49,valid from 7/2/2018 until 6/3/2018
5,181507,CHIVERS LIME JELLY 135GM,5098732000356,1.15,1.15,23/02/2018,17,Tesco Ireland Website,25/02/2018,0.86,0.29,0.3372,4.93,SAVE 25%,valid from 7/2/2018 until 6/3/2018
4,189291,CADBURY BUTTONS MIXED 115G,7622210986665,2.99,2,23/02/2018,17,Tesco Ireland Website,25/02/2018,1.5,0.5,0.3333,8.5,SAVE 1.49 Was 2.99 Now 1.50,valid from 15/2/2018 until 6/3/2018
5,20127,OPTIONS MINT SACHET 11G,7612100054000,0.59,0.59,23/02/2018,17,Super Value Website,25/02/2018,0.45,0.14,0.3111,2.38,,
4,4154,KELLOGGS CRUNCHY NUT CORNFLAKES 750G,5000127049406,5.1,5.1,23/02/2018,17,Tesco Ireland Website,25/02/2018,4,1.1,0.275,18.7,SAVE 1.09 Was 5.09 Now 4.00,valid from 7/2/2018 until 6/3/2018
4,181955,ERIN HOT CUP CHICK/MUSH W CROUT 80G,5098732002299,1.99,1.99,23/02/2018,17,Tesco Ireland Website,25/02/2018,1.65,0.34,0.206,5.78,,
5,181941,ERIN BEEK & VEG CUP A SOUP 77G,5098732002329,1.99,1.99,23/02/2018,17,Tesco Ireland Website,25/02/2018,1.65,0.34,0.206,5.78,,
5,29240,ELVIVE COL PROT SHAMP  400ML,3600520433424,5.85,3.99,23/02/2018,17,Super Value Website,25/02/2018,3.5,0.49,0.14,8.33,Special Offer,Feb 15th - Mar 7th
4,17400,KELKIN RICE CAKES CHOC/COAT 6S 100G,5011032667142,2.19,2.19,23/02/2018,17,Tesco Ireland Website,25/02/2018,1.99,0.2,0.1005,3.4,,
3,201683,BIRDS EYE GARDEN PEAS 375G,5000116112074,2.2,2.2,23/02/2018,17,Tesco Ireland Website,25/02/2018,2,0.2,0.1,3.4,,
2,145344,MALTEASER BAR 35G,5000159462129,1.09,1.09,23/02/2018,17,Tesco Ireland Website,25/02/2018,1,0.09,0.09,1.53,,
4,197243,BIG HOOPS BBQ 96G,5000237122808,1.95,1.95,23/02/2018,17,Tesco Ireland Website,25/02/2018,1.79,0.16,0.0893,2.72,,
5,78402,WEST COAST COOLER  ROSE 75CL,5011007014315,6.49,6.49,23/02/2018,17,Tesco Ireland Website,25/02/2018,5.99,0.5,0.0834,8.5,,
4,177840,GLENISK GREEK 0% RASPB PROT YOG 150G,5099649001269,1.39,1.39,23/02/2018,17,Tesco Ireland Website,25/02/2018,1.29,0.1,0.0775,1.7,Any 2 For 2.00 Save 58c,valid from 31/1/2018 until 27/2/2018
5,122671,INNOCENT STRAWBERRY& BANANA 750ML,5038862302500,4.29,4.29,23/02/2018,17,Super Value Website,25/02/2018,3.99,0.3,0.0751,5.1,,
4,16372,STAROPRAMEN BEER 50CL,8593868000302,2.89,2.89,23/02/2018,17,Tesco Ireland Website,25/02/2018,2.69,0.2,0.0743,3.4,,
5,182444,BIRDS EYE BEEF BURGERS 8S 454G,5000116104222,4.25,4.25,23/02/2018,17,Tesco Ireland Website,25/02/2018,3.99,0.26,0.0651,4.42,,
3,116398,MANHATTAN SALT PEANUTS 200G,5099274000149,2.59,2.59,23/02/2018,17,Tesco Ireland Website,25/02/2018,2.45,0.14,0.0571,2.38,,
2,57513,ROCHESTER ORGANIC MULL B/PUNCH 750ML,50499526,6.55,6.55,28/12/2017,17,Evergreen Website,25/02/2018,6.2,0.35,0.0564,5.95,,
5,20398,DOLMIO BOLOG SCE ORIGINAL 750G,4002359634529,3.15,3.15,23/02/2018,17,Tesco Ireland Website,25/02/2018,2.99,0.16,0.0535,2.72,,
4,107273,BIRDS EYE  SIMPLY FISH XL BATTER 2PK,5000116102839,4.25,4.25,22/02/2018,16,Tesco Ireland Website,25/02/2018,2,2.25,1.125,36,SAVE 2.00 Was 4.00 Now 2.00,valid from 30/1/2018 until 26/2/2018
4,107272,BIRDS EYE SIMPLY FISH XL CRUMB 2PK 320G,5000116102846,4.25,4.25,23/02/2018,16,Tesco Ireland Website,25/02/2018,2,2.25,1.125,36,SAVE 2.00 Was 4.00 Now 2.00,valid from 30/1/2018 until 26/2/2018
4,137249,FOXS CHUNKY CHIP COOKIES 180G,5010035062220,2.39,2.39,23/02/2018,16,Super Value Website,25/02/2018,1.2,1.19,0.9916,19.04,Special Offer,Feb 15th - Mar 7th
4,107273,BIRDS EYE  SIMPLY FISH XL BATTER 2PK,5000116102839,4.25,4.25,22/02/2018,16,Super Value Website,25/02/2018,2.2,2.05,0.9318,32.8,Special Offer,Feb 15th - Mar 7th
4,189900,INNOCENT GORGEOUS GREENS SMOOTHIE 750ML,5038862231398,4.29,4.29,23/02/2018,16,Tesco Ireland Website,25/02/2018,1.99,1.5275,0.7675,24.44,HALF PRICE Was 3.99 Now 1....,valid from 31/1/2018 until 27/2/2018
4,107272,BIRDS EYE SIMPLY FISH XL CRUMB 2PK 320G,5000116102846,4.25,4.25,23/02/2018,16,Super Value Website,25/02/2018,2.5,1.75,0.7,28,Special Offer,Feb 15th - Mar 7th
5,179326,CHARLEVILLE PREM RES E/MAT WH/CHEDD 200G,5011069170899,3.29,3.29,23/02/2018,16,Super Value Website,25/02/2018,2,1.29,0.645,20.64,Special Offer,Feb 15th - Mar 6th
5,165071,LYNX SHOWER GEL AFRICA 400ML,8717644125564,4.79,3.99,23/02/2018,16,Tesco Ireland Website,25/02/2018,2.39,1.402,0.5866,22.432,HALF PRICE Was 4.79 Now 2....,valid from 20/2/2018 until 19/3/2018
5,156197,WRIGLEYS EXTRA  SPEARMINT BTL 60PCE,4009900482776,3.79,3.79,23/02/2018,16,Tesco Ireland Website,25/02/2018,2.49,1.3,0.522,20.8,,
4,199542,SENSODYNE REP/PROT WHITE T/PASTE 75ML,5000347054525,5.99,5.99,23/02/2018,16,Tesco Ireland Website,25/02/2018,3.87,1.935,0.5,30.96,SAVE 33%,valid from 20/2/2018 until 19/3/2018
4,169230,CADBURYS BUTTON TREATSIZE BAG 12PK,7622210313300,4.45,2.99,23/02/2018,16,Tesco Ireland Website,25/02/2018,2,0.99,0.495,15.84,SAVE 2.45 Was 4.45 Now 2.00,valid from 21/2/2018 until 27/2/2018
4,74356,ROMA WHOLEWHEAT FUSILI  500G,5391506802218,2.19,2.19,23/02/2018,16,Tesco Ireland Website,25/02/2018,1.5,0.69,0.46,11.04,SAVE 65c Was 2.15 Now 1.50,valid from 31/1/2018 until 26/2/2018
